Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE TRE VER,"898,000",495.14,"1,814",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"19,522",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
CENTRAL GROVE,"1,510,000","1,173.28","1,287",Jun-23,GEYLANG EAST AVENUE 1,Resale,Strata,109,"13,853",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,06 to 10
8@WOODLEIGH,"1,488,000",861.12,"1,728",Jun-23,WOODLEIGH CLOSE,Resale,Strata,80,"18,600",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15
SUITES @ SHREWSBURY,"650,000",333.68,"1,948",Jun-23,SHREWSBURY ROAD,Resale,Strata,31,"20,968",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
CITY REGENCY,"1,980,000","1,700.71","1,164",Jun-23,ST. MICHAEL'S ROAD,Resale,Strata,158,"12,532",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
TRE RESIDENCES,"1,468,000",861.12,"1,705",Jun-23,GEYLANG EAST AVENUE 1,Resale,Strata,80,"18,350",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
GEM RESIDENCES,"1,460,000",775.01,"1,884",Jun-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,72,"20,278",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,36 to 40
10 EVELYN,"2,325,000",828.83,"2,805",Jun-23,EVELYN ROAD,New Sale,Strata,77,"30,195",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"3,571,920","1,162.51","3,073",Jun-23,DUNEARN ROAD,New Sale,Strata,108,"33,073",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
PULLMAN RESIDENCES NEWTON,"1,543,000",462.85,"3,334",Jun-23,DUNEARN ROAD,New Sale,Strata,43,"35,884",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
BARTLEY RIDGE,"1,670,000",968.76,"1,724",Jun-23,MOUNT VERNON ROAD,Resale,Strata,90,"18,556",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
ST FRANCIS COURT,"1,420,000","1,270.15","1,118",Jun-23,ST. FRANCIS ROAD,Resale,Strata,118,"12,034",-,Apartment,1,99 yrs lease commencing from 1992,12,Rest of Central Region,06 to 10
GEM RESIDENCES,"1,428,888",775.01,"1,844",Jun-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,72,"19,846",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,31 to 35
VACANZA @ EAST,"1,180,000",807.3,"1,462",Jun-23,LENGKONG TUJOH,Resale,Strata,75,"15,733",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PARC ESTA,"2,115,000",914.94,"2,312",Jun-23,SIMS AVENUE,Sub Sale,Strata,85,"24,882",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
WATERBANK AT DAKOTA,"1,668,000",882.65,"1,890",Jun-23,DAKOTA CRESCENT,Resale,Strata,82,"20,341",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
VIENTO,"695,000",452.09,"1,537",Jun-23,LORONG 30 GEYLANG,Resale,Strata,42,"16,548",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"1,850,000",839.59,"2,203",Jun-23,SIMS AVENUE,Sub Sale,Strata,78,"23,718",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
GRANDVIEW SUITES,"1,455,440","1,593.07",914,Jun-23,LORONG 22 GEYLANG,Resale,Strata,148,"9,834",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"2,088,000",667.37,"3,129",Jun-23,DUNEARN ROAD,New Sale,Strata,62,"33,677",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
THE ACACIAS,"1,690,000","1,248.62","1,353",Jun-23,SOMMERVILLE ROAD,Resale,Strata,116,"14,569",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,310,000",592.02,"2,213",Jun-23,BIDADARI PARK DRIVE,Sub Sale,Strata,55,"23,818",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE TRE VER,"1,830,000","1,011.82","1,809",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,94,"19,468",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
DE ROYALE,"2,200,000","1,259.39","1,747",Jun-23,JALAN RAMA RAMA,Resale,Strata,117,"18,803",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
8 BASSEIN,"780,000",430.56,"1,812",Jun-23,BASSEIN ROAD,Resale,Strata,40,"19,500",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
PAPILLON,"1,528,000",936.47,"1,632",Jun-23,JALAN RAMA RAMA,Resale,Strata,87,"17,563",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"825,000",441.32,"1,869",Jun-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"20,122",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
368 THOMSON,"2,553,888","1,302.44","1,961",Jun-23,THOMSON ROAD,Resale,Strata,121,"21,107",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
MIRO,"3,268,888","1,937.52","1,687",Jun-23,LINCOLN ROAD,Resale,Strata,180,"18,160",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
ADRIA,"1,140,000",538.2,"2,118",Jun-23,DERBYSHIRE ROAD,Resale,Strata,50,"22,800",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
TREVISTA,"1,588,000","1,248.62","1,272",Jun-23,LORONG 3 TOA PAYOH,Resale,Strata,116,"13,690",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,01 to 05
PEAK RESIDENCE,"3,562,700","1,388.56","2,566",Jun-23,THOMSON ROAD,New Sale,Strata,129,"27,618",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
FYVE DERBYSHIRE,"2,080,000",796.54,"2,611",Jun-23,DERBYSHIRE ROAD,Sub Sale,Strata,74,"28,108",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE BELLEFORTE,"2,165,888","1,431.61","1,513",Jun-23,AH HOOD ROAD,Resale,Strata,133,"16,285",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
NESS,"680,000",452.09,"1,504",Jun-23,LORONG 32 GEYLANG,Resale,Strata,42,"16,190",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LEVENUE,"758,000",462.85,"1,638",Jun-23,LENGKONG EMPAT,Resale,Strata,43,"17,628",-,Apartment,1,Freehold,14,Outside Central Region,06 to 10
TREVISTA,"725,000",462.85,"1,566",Jun-23,LORONG 3 TOA PAYOH,Resale,Strata,43,"16,860",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,11 to 15
THE TRE VER,"949,000",495.14,"1,917",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"20,630",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE TRE VER,"1,200,000",645.84,"1,858",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,60,"20,000",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
PARC ESTA,"950,000",452.09,"2,101",Jun-23,SIMS AVENUE,Sub Sale,Strata,42,"22,619",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
THE TRE VER,"1,388,000",699.66,"1,984",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,65,"21,354",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THOMSON EURO-ASIA,"2,820,000","1,291.68","2,183",Jun-23,THOMSON ROAD,Resale,Strata,120,"23,500",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
GUILLEMARD EDGE,"740,000",441.32,"1,677",Jun-23,LORONG 30 GEYLANG,Resale,Strata,41,"18,049",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE ELYSIA,"1,040,000",818.06,"1,271",Jun-23,MAR THOMA ROAD,Resale,Strata,76,"13,684",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"980,000",570.49,"1,718",Jun-23,PHENG GECK AVENUE,Resale,Strata,53,"18,491",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,06 to 10
CASSIA VIEW,"1,661,888","1,205.57","1,379",Jun-23,GUILLEMARD ROAD,Resale,Strata,112,"14,838",-,Apartment,1,Freehold,14,Rest of Central Region,11 to 15
PULLMAN RESIDENCES NEWTON,"3,821,000","1,280.92","2,983",Jun-23,DUNEARN ROAD,New Sale,Strata,119,"32,109",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
PULLMAN RESIDENCES NEWTON,"4,392,630","1,377.79","3,188",Jun-23,DUNEARN ROAD,New Sale,Strata,128,"34,317",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
PULLMAN RESIDENCES NEWTON,"4,487,670","1,377.79","3,257",Jun-23,DUNEARN ROAD,New Sale,Strata,128,"35,060",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
LAVENDER RESIDENCE,"1,036,000",462.85,"2,238",Jun-23,LAVENDER STREET,New Sale,Strata,43,"24,093",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,168,000",850.36,"1,374",Jun-23,LENGKONG TUJOH,Resale,Strata,79,"14,785",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
REZI 35,"720,000",441.32,"1,631",Jun-23,LORONG 35 GEYLANG,Resale,Strata,41,"17,561",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SOLEIL @ SINARAN,"2,900,000","1,485.43","1,952",Jun-23,SINARAN DRIVE,Resale,Strata,138,"21,014",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,01 to 05
PARK INFINIA AT WEE NAM,"3,410,000","1,463.9","2,329",Jun-23,LINCOLN ROAD,Resale,Strata,136,"25,074",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
DAISY SUITES,"1,750,000","1,280.92","1,366",Jun-23,DAISY ROAD,Resale,Strata,119,"14,706",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
PARK COLONIAL,"1,300,000",602.78,"2,157",Jun-23,WOODLEIGH LANE,Resale,Strata,56,"23,214",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"1,028,000",484.38,"2,122",Jun-23,PAYA LEBAR ROAD,Resale,Strata,45,"22,844",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,06 to 10
LAVENDER RESIDENCE,"1,280,000",656.6,"1,949",Jun-23,LAVENDER STREET,New Sale,Strata,61,"20,984",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
LAVENDER RESIDENCE,"1,632,000",818.06,"1,995",Jun-23,LAVENDER STREET,New Sale,Strata,76,"21,474",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
LAVENDER RESIDENCE,"1,012,000",462.85,"2,186",Jun-23,LAVENDER STREET,New Sale,Strata,43,"23,535",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
RITZ MANSIONS,"1,880,000","1,302.44","1,443",Jun-23,BALESTIER ROAD,Resale,Strata,121,"15,537",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SMART SUITES,"780,000",516.67,"1,510",Jun-23,SIMS AVENUE,Resale,Strata,48,"16,250",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TRE RESIDENCES,"1,220,000",699.66,"1,744",Jun-23,GEYLANG EAST AVENUE 1,Resale,Strata,65,"18,769",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
THE LENOX,"705,000",430.56,"1,637",Jun-23,CHANGI ROAD,Resale,Strata,40,"17,625",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
ASTORIA PARK,"1,300,000",958,"1,357",Jun-23,LORONG MYDIN,Resale,Strata,89,"14,607",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
GUILIN COURT,"1,250,000","1,173.28","1,065",Jun-23,LORONG 26 GEYLANG,Resale,Strata,109,"11,468",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMSVILLE,"1,288,800",979.52,"1,316",Jun-23,GEYLANG EAST AVENUE 2,Resale,Strata,91,"14,163",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,11 to 15
REZI 35,"742,000",452.09,"1,641",Jun-23,LORONG 35 GEYLANG,Resale,Strata,42,"17,667",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SUNFLOWER VIEW,"1,250,000","1,011.82","1,235",Jun-23,LORONG 36 GEYLANG,Resale,Strata,94,"13,298",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
18 SHELFORD,"2,430,000","1,205.57","2,016",Jun-23,SHELFORD ROAD,Resale,Strata,112,"21,696",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
LAVENDER RESIDENCE,"1,981,000","1,097.93","1,804",Jun-23,LAVENDER STREET,New Sale,Strata,102,"19,422",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
LAVENDER RESIDENCE,"2,660,000","1,550.02","1,716",Jun-23,LAVENDER STREET,New Sale,Strata,144,"18,472",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
LAVENDER RESIDENCE,"1,740,000",871.88,"1,996",Jun-23,LAVENDER STREET,New Sale,Strata,81,"21,481",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
MYRA,"2,998,000","1,323.97","2,264",Jun-23,MEYAPPA CHETTIAR ROAD,New Sale,Strata,123,"24,374",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
GEM RESIDENCES,"1,780,000",947.23,"1,879",Jun-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,88,"20,227",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,26 to 30
THE SHELFORD,"2,638,050","1,227.1","2,150",Jun-23,SHELFORD ROAD,Resale,Strata,114,"23,141",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
D'OASIA,"880,000",538.2,"1,635",Jun-23,LORONG MELAYU,Resale,Strata,50,"17,600",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,230,000",592.02,"2,078",Jun-23,BIDADARI PARK DRIVE,Sub Sale,Strata,55,"22,364",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
CHANCERY PARK,"4,150,000","2,486.48","1,669",Jun-23,CHANCERY LANE,Resale,Strata,231,"17,965",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
EN FU MANSIONS,"1,238,000","1,248.62",991,Jun-23,LORONG 33 GEYLANG,Resale,Strata,116,"10,672",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE ABERDEEN,"1,880,000","1,302.44","1,443",Jun-23,JALAN TAMAN,Resale,Strata,121,"15,537",-,Condominium,1,Freehold,12,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,900,000",968.76,"1,961",Jun-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,90,"21,111",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
TRE RESIDENCES,"988,000",570.49,"1,732",Jun-23,GEYLANG EAST AVENUE 1,Resale,Strata,53,"18,642",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
TRE RESIDENCES,"1,408,000",850.36,"1,656",Jun-23,GEYLANG EAST AVENUE 1,Resale,Strata,79,"17,823",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
RIVERBAY,"980,000",656.6,"1,493",Jun-23,MAR THOMA ROAD,Resale,Strata,61,"16,066",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
THE TRE VER,"938,000",505.91,"1,854",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,47,"19,957",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
THE TRE VER,"1,220,000",635.08,"1,921",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,59,"20,678",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"960,000",581.26,"1,652",Jun-23,PHENG GECK AVENUE,Resale,Strata,54,"17,778",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,06 to 10
THE TRE VER,"1,242,000",624.31,"1,989",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,58,"21,414",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
GUILLEMARD SUITES,"665,000",409.03,"1,626",Jun-23,GUILLEMARD ROAD,Resale,Strata,38,"17,500",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE MARQUE @ IRRAWADDY,"1,670,000","1,033.34","1,616",Jun-23,SHAN ROAD,Resale,Strata,96,"17,396",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
VETRO,"840,000",613.55,"1,369",Jun-23,MAR THOMA ROAD,Resale,Strata,57,"14,737",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
BARTLEY RIDGE,"830,000",462.85,"1,793",Jun-23,MOUNT VERNON ROAD,Resale,Strata,43,"19,302",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
TRE RESIDENCES,"1,418,888",850.36,"1,669",Jun-23,GEYLANG EAST AVENUE 1,Resale,Strata,79,"17,961",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
SIN CHUAN GARDEN,"1,880,000","1,388.56","1,354",Jun-23,WARINGIN PARK,Resale,Strata,129,"14,574",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
D'GALLERY,"838,000",527.44,"1,589",Jun-23,JALAN MASJID,Resale,Strata,49,"17,102",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE TRE VER,"1,450,000",753.48,"1,924",Jun-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,70,"20,714",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARC ESTA,"1,575,000",742.72,"2,121",Jun-23,SIMS AVENUE,Sub Sale,Strata,69,"22,826",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"3,659,000","1,162.51","3,147",Jun-23,DUNEARN ROAD,New Sale,Strata,108,"33,880",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
PEAK RESIDENCE,"3,780,000","1,388.56","2,722",Jun-23,THOMSON ROAD,New Sale,Strata,129,"29,302",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
GEM RESIDENCES,"1,086,000",592.02,"1,834",Jun-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,55,"19,745",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,26 to 30
THE POIZ RESIDENCES,"870,000",419.8,"2,072",Jun-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"22,308",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"888,000",613.55,"1,447",Jun-23,SIMS DRIVE,Resale,Strata,57,"15,579",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
NOVENA LODGE,"1,680,000",947.23,"1,774",Jun-23,JALAN MERLIMAU,Resale,Strata,88,"19,091",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
IKIGAI,"2,240,000",968.76,"2,312",Jun-23,SHREWSBURY ROAD,New Sale,Strata,90,"24,889",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
WATERBANK AT DAKOTA,"3,150,000","1,571.54","2,004",Jun-23,DAKOTA CRESCENT,Resale,Strata,146,"21,575",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,768,000","1,033.34","1,711",Jun-23,MOUNT VERNON ROAD,Resale,Strata,96,"18,417",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
AMARYLLIS VILLE,"1,315,000",656.6,"2,003",Jun-23,NEWTON ROAD,Resale,Strata,61,"21,557",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,21 to 25
PRIMEDGE,"800,000",527.44,"1,517",Jun-23,LORONG 34 GEYLANG,Resale,Strata,49,"16,327",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE VERVE,"1,075,000",818.06,"1,314",Jun-23,JALAN RAJAH,Resale,Strata,76,"14,145",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
VACANZA @ EAST,"825,000",559.73,"1,474",Jun-23,LENGKONG TUJOH,Resale,Strata,52,"15,865",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
ASCENT @ 456,"1,050,000",753.48,"1,394",Jun-23,BALESTIER ROAD,Resale,Strata,70,"15,000",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
GEM RESIDENCES,"1,650,000",936.47,"1,762",May-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,87,"18,966",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,06 to 10
GLOUCESTER MANSIONS,"1,860,000",914.94,"2,033",May-23,NEWTON ROAD,Resale,Strata,85,"21,882",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
IRESIDENCES,"1,560,000",979.52,"1,593",May-23,IRRAWADDY ROAD,Resale,Strata,91,"17,143",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
HILLCREST ARCADIA,"1,580,000","1,248.62","1,265",May-23,ARCADIA ROAD,Resale,Strata,116,"13,621",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
PEAK RESIDENCE,"3,620,000","1,388.56","2,607",May-23,THOMSON ROAD,New Sale,Strata,129,"28,062",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PEAK RESIDENCE,"2,883,000","1,065.64","2,705",May-23,THOMSON ROAD,New Sale,Strata,99,"29,121",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE LENOX,"1,140,000",839.59,"1,358",May-23,CHANGI ROAD,Resale,Strata,78,"14,615",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE VIRIDIAN,"860,000",527.44,"1,631",May-23,JALAN AMPAS,Resale,Strata,49,"17,551",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
MYRA,"1,880,000",731.95,"2,568",May-23,MEYAPPA CHETTIAR ROAD,New Sale,Strata,68,"27,647",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
VACANZA @ EAST,"1,764,000","1,022.58","1,725",May-23,LENGKONG TUJOH,Resale,Strata,95,"18,568",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
TRELLIS TOWERS,"2,840,000","1,485.43","1,912",May-23,LORONG 1 TOA PAYOH,Resale,Strata,138,"20,580",-,Condominium,1,Freehold,12,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"1,310,000",785.77,"1,667",May-23,SIMS DRIVE,Resale,Strata,73,"17,945",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
AVA TOWERS,"1,580,000","1,227.1","1,288",May-23,AVA ROAD,Resale,Strata,114,"13,860",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE TRE VER,"2,063,000","1,108.69","1,861",May-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,103,"20,029",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"3,916,000","1,280.92","3,057",May-23,DUNEARN ROAD,New Sale,Strata,119,"32,908",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"4,780,000","1,377.79","3,469",May-23,DUNEARN ROAD,New Sale,Strata,128,"37,344",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
PARK COLONIAL,"984,000",462.85,"2,126",May-23,WOODLEIGH LANE,Resale,Strata,43,"22,884",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE BELLEFORTE,"1,470,000","1,022.58","1,438",May-23,AH HOOD ROAD,Resale,Strata,95,"15,474",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE TRE VER,"1,200,000",624.31,"1,922",May-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,58,"20,690",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
SKY GREEN,"1,320,000",796.54,"1,657",May-23,MACPHERSON ROAD,Resale,Strata,74,"17,838",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
PARC ESTA,"1,300,000",635.08,"2,047",May-23,SIMS AVENUE,Sub Sale,Strata,59,"22,034",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
RIVERBAY,"988,000",656.6,"1,505",May-23,MAR THOMA ROAD,Resale,Strata,61,"16,197",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
THE ANSLEY,"1,188,000",699.66,"1,698",May-23,MANDALAY ROAD,Resale,Strata,65,"18,277",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
BALESTIER 288,"1,450,000","1,216.33","1,192",May-23,BALESTIER ROAD,Resale,Strata,113,"12,832",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
PARK COLONIAL,"2,020,000",979.52,"2,062",May-23,WOODLEIGH LANE,Resale,Strata,91,"22,198",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"1,699,000",462.85,"3,671",May-23,DUNEARN ROAD,New Sale,Strata,43,"39,512",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
VIENTO,"695,000",462.85,"1,502",May-23,LORONG 30 GEYLANG,Resale,Strata,43,"16,163",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE HELICONIA,"1,728,000","1,367.03","1,264",May-23,JALAN DAUD,Resale,Strata,127,"13,606",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
MYRA,"2,898,888","1,323.97","2,190",May-23,MEYAPPA CHETTIAR ROAD,New Sale,Strata,123,"23,568",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
NOVENA REGENCY,"1,250,000",645.84,"1,935",May-23,THOMSON ROAD,Resale,Strata,60,"20,833",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
CASA FORTUNA,"825,000",505.91,"1,631",May-23,AH HOOD ROAD,Resale,Strata,47,"17,553",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
VIVA,"2,650,000","1,044.11","2,538",May-23,SUFFOLK WALK,Resale,Strata,97,"27,320",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
THE TRE VER,"913,131",495.14,"1,844",May-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"19,851",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
