Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC ESTA,"2,048,000","1,227.1","1,669",Feb-20,SIMS AVENUE,New Sale,Strata,114,"17,965",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,273,000",699.66,"1,819",Feb-20,SIMS AVENUE,New Sale,Strata,65,"19,585",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,215,000",742.72,"1,636",Feb-20,SIMS AVENUE,New Sale,Strata,69,"17,609",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"799,000",419.8,"1,903",Feb-20,SIMS AVENUE,New Sale,Strata,39,"20,487",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
BUCKLEY 18,"3,600,000","2,572.6","1,399",Feb-20,BUCKLEY ROAD,Resale,Strata,239,"15,063",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
TREVISTA,"2,480,000","1,786.82","1,388",Feb-20,LORONG 3 TOA PAYOH,Resale,Strata,166,"14,940",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,36 to 40
BLOSSOM VIEW,"910,000",990.29,919,Feb-20,LORONG 26 GEYLANG,Resale,Strata,92,"9,891",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PAVILION SQUARE,"550,000",398.27,"1,381",Feb-20,GEYLANG ROAD,Sub Sale,Strata,37,"14,865",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE TRE VER,"1,750,000","1,097.93","1,594",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,102,"17,157",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
THE TRE VER,"2,098,000","1,334.74","1,572",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,124,"16,919",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
PARC ESTA,"1,587,000",958,"1,657",Feb-20,SIMS AVENUE,New Sale,Strata,89,"17,831",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,483,000",925.7,"1,602",Feb-20,SIMS AVENUE,New Sale,Strata,86,"17,244",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
RESIDENTIAL APARTMENTS,"1,600,000","1,367.03","1,170",Feb-20,MOULMEIN ROAD,Resale,Strata,127,"12,598",-,Apartment,1,999 yrs lease commencing from 1966,11,Core Central Region,01 to 05
WATERBANK AT DAKOTA,"1,770,000","1,140.98","1,551",Feb-20,DAKOTA CRESCENT,Resale,Strata,106,"16,698",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
GLOUCESTER MANSIONS,"3,338,000","2,045.16","1,632",Feb-20,NEWTON ROAD,Resale,Strata,190,"17,568",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
WATERBANK AT DAKOTA,"2,000,000","1,431.61","1,397",Feb-20,DAKOTA CRESCENT,Resale,Strata,133,"15,038",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
VA RESIDENCES,"818,000",624.31,"1,310",Feb-20,BOON TECK ROAD,Resale,Strata,58,"14,103",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
M21,"1,620,000","1,205.57","1,344",Feb-20,MANDALAY ROAD,Resale,Strata,112,"14,464",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
LINCOLN SUITES,"2,000,000","1,044.11","1,916",Feb-20,KHIANG GUAN AVENUE,Resale,Strata,97,"20,619",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
PARC ESTA,"1,071,000",635.08,"1,686",Feb-20,SIMS AVENUE,New Sale,Strata,59,"18,153",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,541,000",914.94,"1,684",Feb-20,SIMS AVENUE,New Sale,Strata,85,"18,129",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
ASTORIA PARK,"920,000",925.7,994,Feb-20,LORONG MYDIN,Resale,Strata,86,"10,698",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
REZI 24,"728,000",462.85,"1,573",Feb-20,LORONG 24 GEYLANG,New Sale,Strata,43,"16,930",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARK COLONIAL,"1,372,000",678.13,"2,023",Feb-20,WOODLEIGH LANE,New Sale,Strata,63,"21,778",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
NIN RESIDENCE,"1,180,000",925.7,"1,275",Feb-20,PHENG GECK AVENUE,Resale,Strata,86,"13,721",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
PARC ESTA,"859,000",452.09,"1,900",Feb-20,SIMS AVENUE,New Sale,Strata,42,"20,452",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,577,000",958,"1,646",Feb-20,SIMS AVENUE,New Sale,Strata,89,"17,719",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
D' IXORAS,"1,050,000",839.59,"1,251",Feb-20,MINBU ROAD,Resale,Strata,78,"13,462",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
NEEM TREE,"1,386,000",710.42,"1,951",Feb-20,JALAN KEMAMAN,Resale,Strata,66,"21,000",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
NEWTON 18,"1,080,000",570.49,"1,893",Feb-20,NEWTON ROAD,Resale,Strata,53,"20,377",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
PARC ESTA,"799,000",419.8,"1,903",Feb-20,SIMS AVENUE,New Sale,Strata,39,"20,487",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"853,000",452.09,"1,887",Feb-20,SIMS AVENUE,New Sale,Strata,42,"20,310",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"796,000",419.8,"1,896",Feb-20,SIMS AVENUE,New Sale,Strata,39,"20,410",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
EUHABITAT,"605,000",527.44,"1,147",Feb-20,JALAN EUNOS,Resale,Strata,49,"12,347",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
ADRIA,"1,280,000",688.9,"1,858",Feb-20,DERBYSHIRE ROAD,Resale,Strata,64,"20,000",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
THE ANTARES,"797,000",452.09,"1,763",Feb-20,MATTAR ROAD,New Sale,Strata,42,"18,976",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
URBAN TREASURES,"1,742,000",882.65,"1,974",Feb-20,JALAN EUNOS,New Sale,Strata,82,"21,244",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,279,000",688.9,"1,857",Feb-20,BIDADARI PARK DRIVE,New Sale,Strata,64,"19,984",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE TRE VER,"1,283,000",742.72,"1,727",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,69,"18,594",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARC ESTA,"985,000",527.44,"1,868",Feb-20,SIMS AVENUE,New Sale,Strata,49,"20,102",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"862,000",452.09,"1,907",Feb-20,SIMS AVENUE,New Sale,Strata,42,"20,524",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,294,000",775.01,"1,670",Feb-20,SIMS AVENUE,New Sale,Strata,72,"17,972",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,263,000",742.72,"1,701",Feb-20,SIMS AVENUE,New Sale,Strata,69,"18,304",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,281,000",742.72,"1,725",Feb-20,SIMS AVENUE,New Sale,Strata,69,"18,565",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
SOLEIL @ SINARAN,"2,080,000","1,097.93","1,894",Feb-20,SINARAN DRIVE,Resale,Strata,102,"20,392",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,26 to 30
THE SUNNY SPRING,"1,120,000","1,022.58","1,095",Feb-20,LORONG 40 GEYLANG,Resale,Strata,95,"11,789",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
R MAISON,"788,000",581.26,"1,356",Feb-20,SOMMERVILLE WALK,Resale,Strata,54,"14,593",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
SOLEIL @ SINARAN,"2,820,000","1,463.9","1,926",Feb-20,SINARAN DRIVE,Resale,Strata,136,"20,735",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,16 to 20
THE ANTARES,"790,112",452.09,"1,748",Feb-20,MATTAR ROAD,New Sale,Strata,42,"18,812",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,617,000",958,"1,688",Feb-20,SIMS AVENUE,New Sale,Strata,89,"18,169",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,587,000",958,"1,657",Feb-20,SIMS AVENUE,New Sale,Strata,89,"17,831",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,168,000",807.3,"1,447",Feb-20,WHAMPOA EAST,Resale,Strata,75,"15,573",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
THE TRE VER,"1,673,000","1,097.93","1,524",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,102,"16,402",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE TRE VER,"1,778,000","1,097.93","1,619",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,102,"17,431",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARC ESTA,"1,235,000",742.72,"1,663",Feb-20,SIMS AVENUE,New Sale,Strata,69,"17,899",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,269,000",742.72,"1,709",Feb-20,SIMS AVENUE,New Sale,Strata,69,"18,391",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
VICTORY HEIGHTS,"1,088,800","1,119.46",973,Feb-20,KIM KEAT ROAD,Resale,Strata,104,"10,469",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
ST MICHAEL'S CONDOMINIUM,"1,450,000","1,420.85","1,021",Feb-20,ST. MICHAEL'S ROAD,Resale,Strata,132,"10,985",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
PARK INFINIA AT WEE NAM,"2,130,000","1,001.05","2,128",Feb-20,LINCOLN ROAD,Resale,Strata,93,"22,903",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
D'MIRA,"1,280,000",968.76,"1,321",Feb-20,BOON TECK ROAD,Resale,Strata,90,"14,222",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE RIVERINE BY THE PARK,"1,590,000",979.52,"1,623",Feb-20,KALLANG ROAD,Resale,Strata,91,"17,473",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE WATERINA,"895,000",635.08,"1,409",Feb-20,LORONG 40 GEYLANG,Resale,Strata,59,"15,169",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"1,881,000","1,119.46","1,680",Feb-20,SIMS AVENUE,New Sale,Strata,104,"18,087",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
SIMS EDGE,"735,000",473.62,"1,552",Feb-20,GEYLANG EAST AVENUE 2,Resale,Strata,44,"16,705",-,Apartment,1,Freehold,14,Rest of Central Region,11 to 15
26 NEWTON,"1,850,700",775.01,"2,388",Feb-20,NEWTON ROAD,Resale,Strata,72,"25,704",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
THE TRE VER,"1,259,000",742.72,"1,695",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,69,"18,246",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARC ESTA,"1,184,000",635.08,"1,864",Feb-20,SIMS AVENUE,New Sale,Strata,59,"20,068",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
TEN @ SUFFOLK,"1,760,000","1,184.04","1,486",Feb-20,SUFFOLK ROAD,Resale,Strata,110,"16,000",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
IDYLLIC SUITES,"560,000",430.56,"1,301",Feb-20,LORONG 30 GEYLANG,Resale,Strata,40,"14,000",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TRILIGHT,"2,070,000","1,162.51","1,781",Feb-20,NEWTON ROAD,Resale,Strata,108,"19,167",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
THE SHELFORD,"2,920,530","1,453.14","2,010",Feb-20,SHELFORD ROAD,Resale,Strata,135,"21,634",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE ANSLEY,"3,888,888","3,024.68","1,286",Feb-20,MANDALAY ROAD,Resale,Strata,281,"13,839",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
THE TRE VER,"869,000",495.14,"1,755",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,46,"18,891",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARC ESTA,"853,000",452.09,"1,887",Feb-20,SIMS AVENUE,New Sale,Strata,42,"20,310",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,887,000","1,119.46","1,686",Feb-20,SIMS AVENUE,New Sale,Strata,104,"18,144",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
18 WOODSVILLE,"788,000",495.14,"1,591",Feb-20,WOODSVILLE CLOSE,Resale,Strata,46,"17,130",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,274,000",688.9,"1,849",Feb-20,BIDADARI PARK DRIVE,New Sale,Strata,64,"19,906",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE ANTARES,"834,112",452.09,"1,845",Feb-20,MATTAR ROAD,New Sale,Strata,42,"19,860",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,166,000",667.37,"1,747",Feb-20,BIDADARI PARK DRIVE,New Sale,Strata,62,"18,806",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
REZI 24,"729,000",452.09,"1,613",Feb-20,LORONG 24 GEYLANG,New Sale,Strata,42,"17,357",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARK COLONIAL,"1,414,000",678.13,"2,085",Feb-20,WOODLEIGH LANE,New Sale,Strata,63,"22,444",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,055,000",699.66,"1,508",Feb-20,WHAMPOA EAST,Resale,Strata,65,"16,231",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
35 GILSTEAD,"1,351,000",484.38,"2,789",Feb-20,GILSTEAD ROAD,New Sale,Strata,45,"30,022",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PARC ESTA,"1,716,000","1,033.34","1,661",Feb-20,SIMS AVENUE,New Sale,Strata,96,"17,875",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,298,000",710.42,"1,827",Feb-20,SIMS AVENUE,New Sale,Strata,66,"19,667",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,566,000",914.94,"1,712",Feb-20,SIMS AVENUE,New Sale,Strata,85,"18,424",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,535,000",958,"1,602",Feb-20,SIMS AVENUE,New Sale,Strata,89,"17,247",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,269,000",742.72,"1,709",Feb-20,SIMS AVENUE,New Sale,Strata,69,"18,391",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
VERTICUS,"869,000",441.32,"1,969",Feb-20,JALAN KEMAMAN,New Sale,Strata,41,"21,195",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
VERTICUS,"1,274,000",635.08,"2,006",Feb-20,JALAN KEMAMAN,New Sale,Strata,59,"21,593",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
VERTICUS,"1,616,000",775.01,"2,085",Feb-20,JALAN KEMAMAN,New Sale,Strata,72,"22,444",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
VERTICUS,"4,088,000","2,045.16","1,999",Feb-20,JALAN KEMAMAN,New Sale,Strata,190,"21,516",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
PARC ESTA,"1,582,000",958,"1,651",Feb-20,SIMS AVENUE,New Sale,Strata,89,"17,775",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
368 THOMSON,"1,370,000",871.88,"1,571",Feb-20,THOMSON ROAD,Resale,Strata,81,"16,914",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
THE TRE VER,"1,820,000","1,108.69","1,642",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,103,"17,670",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
TRELLIS TOWERS,"2,380,000","1,646.89","1,445",Feb-20,LORONG 1 TOA PAYOH,Resale,Strata,153,"15,556",-,Condominium,1,Freehold,12,Rest of Central Region,11 to 15
ONE DUSUN RESIDENCES,"1,015,000",656.6,"1,546",Feb-20,JALAN DUSUN,Resale,Strata,61,"16,639",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
CRADELS,"1,190,000",785.77,"1,514",Feb-20,LORONG LIMAU,Resale,Strata,73,"16,301",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"1,200,000",667.37,"1,798",Feb-20,BIDADARI PARK DRIVE,New Sale,Strata,62,"19,355",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARC ESTA,"1,201,000",742.72,"1,617",Feb-20,SIMS AVENUE,New Sale,Strata,69,"17,406",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,736,000","1,033.34","1,680",Feb-20,SIMS AVENUE,New Sale,Strata,96,"18,083",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
ADAM PARK CONDOMINIUM,"1,450,000","1,119.46","1,295",Feb-20,ADAM ROAD,Resale,Strata,104,"13,942",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
VETRO,"710,000",613.55,"1,157",Feb-20,MAR THOMA ROAD,Resale,Strata,57,"12,456",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
STARVILLE,"1,150,000","1,216.33",945,Feb-20,LENGKONG TIGA,Resale,Strata,113,"10,177",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE OCTET,"500,000",430.56,"1,161",Feb-20,LORONG 24 GEYLANG,Resale,Strata,40,"12,500",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,100,000",731.95,"1,503",Feb-20,MOUNT VERNON ROAD,Resale,Strata,68,"16,176",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARC ESTA,"1,582,000",958,"1,651",Feb-20,SIMS AVENUE,New Sale,Strata,89,"17,775",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE ANSLEY,"1,680,000","1,302.44","1,290",Feb-20,MANDALAY ROAD,Resale,Strata,121,"13,884",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
AMARYLLIS VILLE,"2,650,000","1,689.95","1,568",Feb-20,NEWTON ROAD,Resale,Strata,157,"16,879",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,26 to 30
THE TRE VER,"1,804,000","1,108.69","1,627",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,103,"17,515",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
EIGHT RIVERSUITES,"1,320,000","1,044.11","1,264",Feb-20,WHAMPOA EAST,Resale,Strata,97,"13,608",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,01 to 05
28 IMPERIAL RESIDENCES,"630,000",441.32,"1,428",Feb-20,LORONG 26 GEYLANG,Resale,Strata,41,"15,366",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MELOSA,"645,000",505.91,"1,275",Feb-20,LORONG 28 GEYLANG,Resale,Strata,47,"13,723",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"1,067,000",635.08,"1,680",Feb-20,SIMS AVENUE,New Sale,Strata,59,"18,085",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"760,000",441.32,"1,722",Feb-20,WHAMPOA EAST,Resale,Strata,41,"18,537",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
MIRO,"1,330,000","1,065.64","1,248",Feb-20,LINCOLN ROAD,Resale,Strata,99,"13,434",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
ASTON MANSIONS,"978,000","1,140.98",857,Feb-20,LORONG 42 GEYLANG,Resale,Strata,106,"9,226",-,Apartment,1,99 yrs lease commencing from 1995,14,Rest of Central Region,01 to 05
REZI 24,"832,000",505.91,"1,645",Feb-20,LORONG 24 GEYLANG,New Sale,Strata,47,"17,702",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"799,000",419.8,"1,903",Feb-20,SIMS AVENUE,New Sale,Strata,39,"20,487",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE TRE VER,"1,635,112","1,011.82","1,616",Feb-20,POTONG PASIR AVENUE 1,New Sale,Strata,94,"17,395",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARC ESTA,"1,269,000",742.72,"1,709",Feb-20,SIMS AVENUE,New Sale,Strata,69,"18,391",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,249,000",742.72,"1,682",Feb-20,SIMS AVENUE,New Sale,Strata,69,"18,101",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"796,000",419.8,"1,896",Feb-20,SIMS AVENUE,New Sale,Strata,39,"20,410",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"962,000",527.44,"1,824",Feb-20,SIMS AVENUE,New Sale,Strata,49,"19,633",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
ADAM PARK CONDOMINIUM,"1,520,000",958,"1,587",Feb-20,ADAM ROAD,Resale,Strata,89,"17,079",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARK COLONIAL,"1,242,000",602.78,"2,060",Feb-20,WOODLEIGH LANE,New Sale,Strata,56,"22,179",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
URBAN TREASURES,"1,347,000",721.19,"1,868",Feb-20,JALAN EUNOS,New Sale,Strata,67,"20,104",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE CALLISTA,"1,200,000","1,108.69","1,082",Feb-20,MAR THOMA ROAD,Resale,Strata,103,"11,650",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
CALARASI,"1,230,000","1,184.04","1,039",Feb-20,KIM KEAT LANE,Resale,Strata,110,"11,182",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
PARC ESTA,"1,555,000",958,"1,623",Feb-20,SIMS AVENUE,New Sale,Strata,89,"17,472",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
RESIDENTIAL APARTMENTS,"1,168,000","1,130.22","1,033",Feb-20,KIM KEAT CLOSE,Resale,Strata,105,"11,124",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE GLYNDEBOURNE,"3,100,000","1,474.67","2,102",Feb-20,TREVOSE CRESCENT,Resale,Strata,137,"22,628",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
L'VIV,"1,210,000",613.55,"1,972",Feb-20,NEWTON ROAD,Resale,Strata,57,"21,228",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
TREVISTA,"1,210,000",893.41,"1,354",Feb-20,LORONG 3 TOA PAYOH,Resale,Strata,83,"14,578",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,26 to 30
THE INTERWEAVE,"638,000",409.03,"1,560",Feb-20,KIM KEAT ROAD,Resale,Strata,38,"16,789",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
NIN RESIDENCE,"1,160,000",850.36,"1,364",Feb-20,PHENG GECK AVENUE,Resale,Strata,79,"14,684",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
THE GLYNDEBOURNE,"3,080,000","1,474.67","2,089",Feb-20,TREVOSE CRESCENT,Resale,Strata,137,"22,482",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARC ESTA,"1,498,000",914.94,"1,637",Feb-20,SIMS AVENUE,New Sale,Strata,85,"17,624",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,777,000","1,033.34","1,720",Feb-20,SIMS AVENUE,New Sale,Strata,96,"18,510",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
GROSVENOR VIEW,"1,430,000","1,313.21","1,089",Feb-20,LENGKONG EMPAT,Resale,Strata,122,"11,721",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
ADRIA,"1,240,000",688.9,"1,800",Feb-20,DERBYSHIRE ROAD,Resale,Strata,64,"19,375",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
JUI RESIDENCES,"1,468,000",893.41,"1,643",Feb-20,SERANGOON ROAD,New Sale,Strata,83,"17,687",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"945,000",624.31,"1,514",Feb-20,SIMS DRIVE,Resale,Strata,58,"16,293",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
PARC ESTA,"1,243,000",742.72,"1,674",Feb-20,SIMS AVENUE,New Sale,Strata,69,"18,014",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
SIMSVILLE,"1,300,000","1,237.86","1,050",Feb-20,GEYLANG EAST AVENUE 2,Resale,Strata,115,"11,304",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
