Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE FLORENCE RESIDENCES,"1,440,000","1,011.82","1,423",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,94,"15,319",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,538,000","1,087.16","1,415",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,101,"15,228",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,550,000","1,087.16","1,426",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,101,"15,347",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"924,000",645.84,"1,431",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,60,"15,400",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"911,000",624.31,"1,459",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,58,"15,707",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,017,000",699.66,"1,454",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,65,"15,646",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"702,000",473.62,"1,482",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,44,"15,955",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"900,000",624.31,"1,442",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,58,"15,517",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,748,000","1,291.68","1,353",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,120,"14,567",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"954,000",645.84,"1,477",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,60,"15,900",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,377,000",936.47,"1,470",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,87,"15,828",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,049,000",699.66,"1,499",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,65,"16,138",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"726,000",473.62,"1,533",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,44,"16,500",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,291,000",925.7,"1,395",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,86,"15,012",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"933,000",635.08,"1,469",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,59,"15,814",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,434,000","1,119.46","1,281",Mar-19,HOUGANG AVENUE 2,New Sale,Strata,104,"13,788",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
MAYFAIR GARDENS,"2,035,000","1,065.64","1,910",Mar-19,RIFLE RANGE ROAD,New Sale,Strata,99,"20,556",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
FOREST WOODS,"1,977,000","1,248.62","1,583",Mar-19,LORONG LEW LIAN,New Sale,Strata,116,"17,043",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
ESTELLA GARDENS,"1,180,000","1,323.97",891,Mar-19,FLORA ROAD,Resale,Strata,123,"9,593",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"939,000",613.55,"1,530",Mar-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,57,"16,474",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE GARDEN RESIDENCES,"943,400",613.55,"1,538",Mar-19,SERANGOON NORTH VIEW,New Sale,Strata,57,"16,551",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,174,000",914.94,"1,283",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,85,"13,812",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,399,000","1,108.69","1,262",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,103,"13,583",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"684,000",516.67,"1,324",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,48,"14,250",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"614,000",462.85,"1,327",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,43,"14,279",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"685,000",462.85,"1,480",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,43,"15,930",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
RIVERFRONT RESIDENCES,"1,355,000","1,065.64","1,272",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,99,"13,687",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"832,000",602.78,"1,380",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,56,"14,857",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"852,000",613.55,"1,389",Mar-19,HOUGANG AVENUE 7,New Sale,Strata,57,"14,947",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AMBER SKYE,"2,528,000","1,216.33","2,078",Mar-19,AMBER ROAD,Resale,Strata,113,"22,372",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
SKY VUE,"1,200,000",678.13,"1,770",Mar-19,BISHAN STREET 15,Resale,Strata,63,"19,048",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
WATERTOWN,"780,000",602.78,"1,294",Mar-19,PUNGGOL CENTRAL,Sub Sale,Strata,56,"13,929",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
PARC OLYMPIA,"645,000",645.84,999,Mar-19,FLORA DRIVE,Resale,Strata,60,"10,750",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
WATERTOWN,"750,000",527.44,"1,422",Mar-19,PUNGGOL CENTRAL,Sub Sale,Strata,49,"15,306",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
WATERVIEW,"1,180,000","1,130.22","1,044",Mar-19,TAMPINES AVENUE 1,Resale,Strata,105,"11,238",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
JANSEN SPRING,"1,100,000","1,463.9",751,Mar-19,JANSEN ROAD,Resale,Strata,136,"8,088",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
KOVAN REGENCY,"1,480,000","1,130.22","1,309",Mar-19,KOVAN RISE,Resale,Strata,105,"14,095",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE SUMMIT,"1,550,000","1,248.62","1,241",Mar-19,UPPER EAST COAST ROAD,Resale,Strata,116,"13,362",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE GARDEN RESIDENCES,"689,100",452.09,"1,524",Feb-19,SERANGOON NORTH VIEW,New Sale,Strata,42,"16,407",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
Q BAY RESIDENCES,"645,000",516.67,"1,248",Feb-19,TAMPINES STREET 86,Resale,Strata,48,"13,438",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
THE JOVELL,"615,000",452.09,"1,360",Feb-19,FLORA DRIVE,New Sale,Strata,42,"14,643",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
KOVAN MELODY,"1,530,000","1,291.68","1,185",Feb-19,KOVAN ROAD,Resale,Strata,120,"12,750",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,16 to 20
RIO VISTA,"1,868,000","2,572.6",726,Feb-19,UPPER SERANGOON VIEW,Resale,Strata,239,"7,816",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,16 to 20
AFFINITY AT SERANGOON,"720,000",473.62,"1,520",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,44,"16,364",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,265,000",850.36,"1,488",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,79,"16,013",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE SEA VIEW,"2,750,000","1,646.89","1,670",Feb-19,AMBER ROAD,Resale,Strata,153,"17,974",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"828,000",602.78,"1,374",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,56,"14,786",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,280,000","1,097.93","1,166",Feb-19,UPPER SERANGOON VIEW,Sub Sale,Strata,102,"12,549",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
RIVERSAILS,"1,180,000","1,108.69","1,064",Feb-19,UPPER SERANGOON CRESCENT,Resale,Strata,103,"11,456",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE BAYSHORE,"888,000",947.23,937,Feb-19,BAYSHORE ROAD,Resale,Strata,88,"10,091",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
COASTARINA,"1,400,000","1,130.22","1,239",Feb-19,EAST COAST ROAD,Resale,Strata,105,"13,333",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE STERLING,"3,250,000","1,937.52","1,677",Feb-19,BUKIT TIMAH ROAD,Resale,Strata,180,"18,056",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
RIPPLE BAY,"565,000",484.38,"1,166",Feb-19,PASIR RIS LINK,Resale,Strata,45,"12,556",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
BREEZE BY THE EAST,"1,530,000","1,248.62","1,225",Feb-19,UPPER EAST COAST ROAD,Resale,Strata,116,"13,190",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
HAIG COURT,"1,850,000","1,399.32","1,322",Feb-19,HAIG ROAD,Resale,Strata,130,"14,231",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
COCO PALMS,"1,190,000",904.18,"1,316",Feb-19,PASIR RIS GROVE,Resale,Strata,84,"14,167",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
WATERTOWN,"1,600,000","1,108.69","1,443",Feb-19,PUNGGOL CENTRAL,Sub Sale,Strata,103,"15,534",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
GRANDEUR 8,"1,350,000","1,227.1","1,100",Feb-19,ANG MO KIO CENTRAL 3,Resale,Strata,114,"11,842",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
THOMSON GRAND,"1,250,000",904.18,"1,382",Feb-19,SIN MING WALK,Resale,Strata,84,"14,881",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
MABELLE,"910,000",731.95,"1,243",Feb-19,LORONG M TELOK KURAU,Resale,Strata,68,"13,382",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,259,000",850.36,"1,481",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,79,"15,937",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THOMSON THREE,"1,820,000","1,140.98","1,595",Feb-19,BRIGHT HILL DRIVE,Resale,Strata,106,"17,170",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
RIVER ISLES,"920,000",893.41,"1,030",Feb-19,EDGEDALE PLAINS,Resale,Strata,83,"11,084",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
MAYFAIR GARDENS,"1,481,000",764.24,"1,938",Feb-19,RIFLE RANGE ROAD,New Sale,Strata,71,"20,859",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
D'NEST,"815,000",753.48,"1,082",Feb-19,PASIR RIS GROVE,Resale,Strata,70,"11,643",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,000,000",979.52,"1,021",Feb-19,JOO CHIAT PLACE,Resale,Strata,91,"10,989",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VILLA MARINA,"1,088,000","1,087.16","1,001",Feb-19,JALAN SEMPADAN,Resale,Strata,101,"10,772",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
THE BAYSHORE,"1,070,000","1,011.82","1,058",Feb-19,BAYSHORE ROAD,Resale,Strata,94,"11,383",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
RIVER ISLES,"1,380,000","1,593.07",866,Feb-19,EDGEDALE PLAINS,Resale,Strata,148,"9,324",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
WATERFRONT GOLD,"1,500,000","1,227.1","1,222",Feb-19,BEDOK RESERVOIR ROAD,Resale,Strata,114,"13,158",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
BARTLEY RESIDENCES,"1,138,800",796.54,"1,430",Feb-19,LORONG HOW SUN,Resale,Strata,74,"15,389",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIVEREDGE,"2,360,000","1,700.71","1,388",Feb-19,SAMPAN PLACE,Resale,Strata,158,"14,937",-,Condominium,1,99 yrs lease commencing from 2004,15,Rest of Central Region,01 to 05
AFFINITY AT SERANGOON,"780,000",538.2,"1,449",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,50,"15,600",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,282,000",850.36,"1,508",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,79,"16,228",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,350,440","1,065.64","1,267",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,99,"13,641",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE TAPESTRY,"854,550",602.78,"1,418",Feb-19,TAMPINES STREET 86,New Sale,Strata,56,"15,260",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,380,820","1,108.69","1,245",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,103,"13,406",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE GARDENS AT BISHAN,"1,980,000","1,959.05","1,011",Feb-19,SIN MING WALK,Resale,Strata,182,"10,879",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
CHANGI GREEN,"930,000",871.88,"1,067",Feb-19,UPPER CHANGI ROAD EAST,Resale,Strata,81,"11,481",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
LIVIA,"1,168,000","1,323.97",882,Feb-19,PASIR RIS GROVE,Resale,Strata,123,"9,496",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
JADESCAPE,"1,698,300","1,011.82","1,678",Feb-19,SHUNFU ROAD,New Sale,Strata,94,"18,067",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
THE NCLAVE,"1,030,000",861.12,"1,196",Feb-19,LORONG N TELOK KURAU,Resale,Strata,80,"12,875",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,238,000","1,345.5",920,Feb-19,FLORA DRIVE,Resale,Strata,125,"9,904",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
SERAYA VILLE,"1,028,000","1,227.1",838,Feb-19,SERAYA LANE,Resale,Strata,114,"9,018",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE BAYSHORE,"1,070,000","1,227.1",872,Feb-19,BAYSHORE ROAD,Resale,Strata,114,"9,386",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
KOVAN MELODY,"1,385,000","1,302.44","1,063",Feb-19,KOVAN ROAD,Resale,Strata,121,"11,446",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
PARC OLYMPIA,"710,000",775.01,916,Feb-19,FLORA DRIVE,Resale,Strata,72,"9,861",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE HACIENDA,"2,500,000","2,195.86","1,139",Feb-19,HACIENDA GROVE,Resale,Strata,204,"12,255",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE JOVELL,"612,000",452.09,"1,354",Feb-19,FLORA DRIVE,New Sale,Strata,42,"14,571",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
MAYFAIR GARDENS,"1,201,000",581.26,"2,066",Feb-19,RIFLE RANGE ROAD,New Sale,Strata,54,"22,241",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
MELVILLE PARK,"880,000","1,302.44",676,Feb-19,SIMEI STREET 1,Resale,Strata,121,"7,273",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"729,000",473.62,"1,539",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,44,"16,568",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
TEMBELING MANSIONS,"995,000",839.59,"1,185",Feb-19,TEMBELING ROAD,Resale,Strata,78,"12,756",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
AFFINITY AT SERANGOON,"986,000",624.31,"1,579",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,58,"17,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
ECO,"1,580,000","1,302.44","1,213",Feb-19,BEDOK SOUTH AVENUE 3,Resale,Strata,121,"13,058",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"905,000",613.55,"1,475",Feb-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,57,"15,877",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE SEA VIEW,"2,679,000","1,410.08","1,900",Feb-19,AMBER ROAD,Resale,Strata,131,"20,450",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
RIVERFRONT RESIDENCES,"698,000",516.67,"1,351",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,48,"14,542",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"716,000",516.67,"1,386",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,48,"14,917",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"688,000",516.67,"1,332",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,48,"14,333",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,439,000","1,108.69","1,298",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,103,"13,971",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SUITES @ PAYA LEBAR,"545,000",365.98,"1,489",Feb-19,UPPER PAYA LEBAR ROAD,Resale,Strata,34,"16,029",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"612,000",462.85,"1,322",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,43,"14,233",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"616,000",462.85,"1,331",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,43,"14,326",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,208,000",914.94,"1,320",Feb-19,HOUGANG AVENUE 7,New Sale,Strata,85,"14,212",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
DE CENTURION,"880,000",570.49,"1,543",Feb-19,TANJONG RHU ROAD,Resale,Strata,53,"16,604",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
RIO VISTA,"1,040,000","1,248.62",833,Feb-19,UPPER SERANGOON VIEW,Resale,Strata,116,"8,966",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
FERRARIA PARK CONDOMINIUM,"1,620,000","1,894.46",855,Feb-19,FLORA DRIVE,Resale,Strata,176,"9,205",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
COASTARINA,"1,280,000","1,011.82","1,265",Feb-19,EAST COAST ROAD,Resale,Strata,94,"13,617",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
